time	N1	N2
74.400000	3.749487	45.683482
74.800000	4.338666	45.762499
75.200000	4.745704	45.844051
75.600000	4.966287	45.928437
76.000000	5.069574	46.015750
76.400000	1.077500	9.123500
76.800000	1.961726	34.380183
77.200000	2.287982	60.142964
77.600000	2.313541	62.775766
78.000000	2.319611	63.002328
78.400000	2.324761	63.145623
78.800000	2.328267	63.290175
79.200000	2.330135	63.438924
79.600000	2.331000	63.592046
80.000000	2.331374	63.749620
80.400000	0.468500	12.854250
80.800000	0.856003	26.850365
81.200000	1.015517	42.866704
81.600000	1.026413	44.669110
82.000000	1.026824	45.023429
82.400000	1.026839	45.328959
82.800000	1.026840	45.640476
83.200000	1.026840	45.960106
83.600000	1.026840	46.288007
84.000000	1.026840	46.624259
84.400000	0.193000	9.247750
84.800000	0.386205	14.657671
85.200000	0.492292	24.241936
85.600000	0.500327	25.558599
86.000000	0.500612	25.890929
86.400000	0.500622	26.195609
86.800000	0.500622	26.508137
87.200000	0.500622	26.829887
87.600000	0.500622	27.161068
88.000000	0.500622	27.501843
88.400000	0.108500	5.642250
88.800000	0.231380	8.082247
89.200000	0.320055	14.366548
89.600000	0.330504	15.487802
90.000000	0.334173	15.727906
90.400000	0.339213	15.941429
90.800000	0.344568	16.160939
91.200000	0.348547	16.387678
91.600000	0.350784	16.621867
92.000000	0.351849	16.863697
92.400000	0.094500	3.616750
92.800000	0.207668	5.235174
93.200000	0.313417	10.545191
93.600000	0.354761	11.733590
94.000000	0.412265	11.912532
94.400000	0.497775	12.056000
94.800000	0.588811	12.203164
95.200000	0.656457	12.355438
95.600000	0.694488	12.513016
96.000000	0.712593	12.676058
96.400000	0.136500	2.724750
96.800000	0.306072	4.461220
97.200000	0.495714	11.375087
97.600000	0.617545	13.188997
98.000000	0.805896	13.361456
98.400000	1.078405	13.468858
98.800000	1.362106	13.577816
99.200000	1.570225	13.690609
99.600000	1.686499	13.807430
100.000000	1.741702	13.928410
100.400000	0.378000	2.678000
100.800000	0.839291	7.131188
101.200000	1.341068	22.977848
101.600000	1.718177	26.922278
102.000000	2.315333	27.166086
102.400000	3.154799	27.257818
102.800000	4.005623	27.347612
103.200000	4.619030	27.440447
103.600000	4.958667	27.536581
104.000000	5.119251	27.636122
104.400000	1.090500	5.056500
104.800000	2.173225	25.553596
105.200000	2.755444	57.344752
105.600000	2.882687	61.676957
106.000000	3.013570	61.911544
106.400000	3.172909	61.994831
106.800000	3.316614	62.075728
107.200000	3.412604	62.159170
107.600000	3.463653	62.245389
108.000000	3.487342	62.334463
108.400000	0.652750	12.197750
108.800000	1.180561	30.830428
109.200000	1.386632	50.762510
109.600000	1.400503	52.871798
110.000000	1.401015	53.178916
110.400000	1.401034	53.423452
110.800000	1.401034	53.672096
111.200000	1.401035	53.927347
111.600000	1.401035	54.189370
112.000000	1.401035	54.458241
112.400000	0.265500	10.753000
112.800000	0.513334	18.554662
113.200000	0.634913	30.162315
113.600000	0.643582	31.630215
114.000000	0.643895	31.986050
114.400000	0.643906	32.309023
114.800000	0.643906	32.639701
115.200000	0.643906	32.979644
115.600000	0.643906	33.329040
116.000000	0.643906	33.688019
116.400000	0.133500	6.767000
116.800000	0.278211	10.043241
117.200000	0.372778	17.330715
117.600000	0.382900	18.507775
118.000000	0.386554	18.780287
118.400000	0.391593	19.026816
118.800000	0.396948	19.280149
119.200000	0.400928	19.541541
119.600000	0.403165	19.811218
120.000000	0.404230	20.089368
120.400000	0.075750	4.010000
120.800000	0.166403	5.388453
121.200000	0.247631	9.906402
121.600000	0.272036	10.879500
122.000000	0.302567	11.065891
122.400000	0.347840	11.226928
122.800000	0.396036	11.392547
123.200000	0.431849	11.563873
123.600000	0.451982	11.741105
124.000000	0.461568	11.924414
124.400000	0.106250	2.842250
124.800000	0.239759	4.194300
125.200000	0.391434	9.839470
125.600000	0.487987	11.345613
126.000000	0.639131	11.512828
126.400000	0.861280	11.627760
126.800000	1.094891	11.744933
127.200000	1.267150	11.866242
127.600000	1.363617	11.991877
128.000000	1.409462	12.121974
128.400000	0.178750	2.695250
128.800000	0.401804	4.817686
129.200000	0.660017	13.294321
129.600000	0.851038	15.559925
130.000000	1.153837	15.748780
130.400000	1.588568	15.853232
130.800000	2.037826	15.958483
131.200000	2.365762	16.067414
131.600000	2.548493	16.180234
132.000000	2.635140	16.297068
132.400000	0.481750	3.201000
132.800000	1.042174	9.924316
133.200000	1.543506	29.892607
133.600000	1.782069	34.294088
134.000000	2.108991	34.558545
134.400000	2.551253	34.656493
134.800000	2.988254	34.752196
135.200000	3.298831	34.851095
135.600000	3.469604	34.953467
136.000000	3.550100	35.059422
136.400000	0.577750	6.914750
136.800000	1.134517	20.302978
137.200000	1.425351	40.860856
137.600000	1.476175	43.466162
138.000000	1.524024	43.716886
138.400000	1.584542	43.886744
138.800000	1.642045	44.059135
139.200000	1.682073	44.236919
139.600000	1.703871	44.420313
140.000000	1.714102	44.609447
140.400000	0.278250	8.714750
140.800000	0.549302	16.319416
141.200000	0.691815	28.786155
141.600000	0.702539	30.388287
142.000000	0.702917	30.693602
142.400000	0.702930	30.959093
142.800000	0.702930	31.231025
143.200000	0.702930	31.511120
143.600000	0.702930	31.799590
144.000000	0.702930	32.096594
144.400000	0.151000	6.623750
144.800000	0.313226	10.318663
145.200000	0.417557	18.411490
145.600000	0.426654	19.677049
146.000000	0.426973	19.942644
146.400000	0.426984	20.178697
146.800000	0.426984	20.421152
147.200000	0.426984	20.671371
147.600000	0.426984	20.929579
148.000000	0.426984	21.195964
148.400000	0.092000	4.402500
148.800000	0.199413	6.224568
149.200000	0.287635	11.591146
149.600000	0.305691	12.671940
150.000000	0.322814	12.872735
150.400000	0.347970	13.045342
150.800000	0.374746	13.222768
151.200000	0.394642	13.406243
151.600000	0.405827	13.595975
152.000000	0.411152	13.792141
152.400000	0.097750	3.190500
152.800000	0.214365	4.671962
153.200000	0.324501	9.637093
153.600000	0.370723	10.808205
154.000000	0.431711	10.972895
154.400000	0.516849	11.101007
154.800000	0.603984	11.232312
155.200000	0.667431	11.368240
155.600000	0.702768	11.508975
156.000000	0.719524	11.654669
156.400000	0.237250	2.548250
156.800000	0.532018	5.080942
157.200000	0.884362	15.085976
157.600000	1.179853	17.770100
158.000000	1.635333	17.969207
158.400000	2.255135	18.066152
158.800000	2.872519	18.163041
159.200000	3.314190	18.263309
159.600000	3.557943	18.367175
160.000000	3.673038	18.474758
160.400000	0.763500	3.642750
160.800000	1.609799	15.738834
161.200000	2.266565	43.420949
161.600000	2.564913	48.571138
162.000000	2.956698	48.846903
162.400000	3.447049	48.931642
162.800000	3.900115	49.012834
163.200000	4.208677	49.096650
163.600000	4.374667	49.183371
164.000000	4.452130	49.273090
164.400000	0.817500	9.840750
164.800000	1.500810	30.877259
165.200000	1.769634	53.681812
165.600000	1.788323	56.119855
166.000000	1.788989	56.378604
166.400000	1.789011	56.562022
166.800000	1.789012	56.747979
167.200000	1.789012	56.939240
167.600000	1.789012	57.135986
168.000000	1.789012	57.338309
168.400000	0.374750	11.591250
168.800000	0.701670	22.635377
169.200000	0.847201	36.704416
169.600000	0.857434	38.374706
170.000000	0.857809	38.727564
170.400000	0.857823	39.038532
170.800000	0.857823	39.356305
171.200000	0.857823	39.682742
171.600000	0.857823	40.018018
172.000000	0.857823	40.362241
172.400000	0.176250	8.045250
172.800000	0.357686	12.739819
173.200000	0.463603	21.685182
173.600000	0.472194	22.982293
174.000000	0.472497	23.286031
174.400000	0.472507	23.561363
174.800000	0.472507	23.843979
175.200000	0.472507	24.135244
175.600000	0.472507	24.435375
176.000000	0.472507	24.744551
176.400000	0.097000	4.937750
176.800000	0.209446	6.994857
177.200000	0.296083	12.747168
177.600000	0.313005	13.789860
178.000000	0.330081	14.004985
178.400000	0.355236	14.195365
178.800000	0.382011	14.391179
179.200000	0.401907	14.593578
179.600000	0.413093	14.802773
180.000000	0.418418	15.018948
180.400000	0.091750	3.284500
180.800000	0.203201	4.713450
181.200000	0.313953	9.753634
181.600000	0.359935	11.010460
182.000000	0.422254	11.182975
182.400000	0.513217	11.315070
182.800000	0.608602	11.450357
183.200000	0.678815	11.590395
183.600000	0.718100	11.735378
184.000000	0.736763	11.885459
184.400000	0.171750	2.835000
184.800000	0.381129	4.969046
185.200000	0.605462	12.932363
185.600000	0.749105	14.956136
186.000000	0.964448	15.139208
186.400000	1.263903	15.248751
186.800000	1.565716	15.359634
187.200000	1.782690	15.474414
187.600000	1.902666	15.593297
188.000000	1.959359	15.716415
188.400000	0.522750	3.128750
188.800000	1.126394	10.309469
189.200000	1.658679	30.428682
189.600000	1.952989	34.600788
190.000000	2.377143	34.850270
190.400000	2.940571	34.944326
190.800000	3.485764	35.036381
191.200000	3.867649	35.131524
191.600000	4.076014	35.230016
192.000000	4.173878	35.331967
192.400000	0.762750	7.004250
192.800000	1.476367	24.506972
193.200000	1.816358	49.185707
193.600000	1.845013	52.227793
194.000000	1.849317	52.470295
194.400000	1.854377	52.614596
194.800000	1.859733	52.760042
195.200000	1.863712	52.910000
195.600000	1.865949	53.064684
196.000000	1.867015	53.224203
196.400000	0.389250	10.805750
196.800000	0.737780	22.037108
197.200000	0.899594	37.206946
197.600000	0.912720	38.990337
198.000000	0.916488	39.322993
198.400000	0.921531	39.609132
198.800000	0.926887	39.901478
199.200000	0.930866	40.202009
199.600000	0.933103	40.510912
200.000000	0.934168	40.828305
200.400000	0.173750	7.870500
200.800000	0.354344	12.442713
201.200000	0.460908	21.459290
201.600000	0.469352	22.751136
202.000000	0.469648	23.048081
202.400000	0.469658	23.316648
202.800000	0.469658	23.592350
203.200000	0.469658	23.876551
203.600000	0.469658	24.169470
204.000000	0.469658	24.471287
204.400000	0.106000	5.140250
204.800000	0.226815	7.411786
205.200000	0.317823	13.460871
205.600000	0.332207	14.586472
206.000000	0.342607	14.811149
206.400000	0.357706	15.007853
206.800000	0.373771	15.210047
207.200000	0.385709	15.418995
207.600000	0.392420	15.634915
208.000000	0.395615	15.857992
208.400000	0.074750	3.554000
208.800000	0.164883	4.865835
209.200000	0.249240	9.256967
209.600000	0.279503	10.248182
210.000000	0.320132	10.419370
210.400000	0.380493	10.562871
210.800000	0.444754	10.710353
211.200000	0.492504	10.862992
211.600000	0.519349	11.020978
212.000000	0.532130	11.184471
212.400000	0.133000	2.725500
212.800000	0.299428	4.250646
213.200000	0.493123	10.763498
213.600000	0.622361	12.550087
214.000000	0.811058	12.723859
214.400000	1.070874	12.832982
214.800000	1.333062	12.943732
215.200000	1.522196	13.058386
215.600000	1.627024	13.177141
216.000000	1.676618	13.300128
216.400000	0.454250	2.799750
216.800000	0.990770	8.067974
217.200000	1.534698	25.016801
217.600000	1.916804	29.121957
218.000000	2.485210	29.373559
