time	N1	N2
74.400000	7.753892	49.223239
74.800000	8.624496	49.828052
75.200000	9.194211	50.498080
75.600000	9.495293	51.242804
76.000000	9.634740	52.066114
76.400000	1.784750	9.857000
76.800000	3.184967	31.142583
77.200000	4.003178	56.017786
77.600000	4.258131	62.859527
78.000000	4.425428	64.073400
78.400000	4.596057	64.758134
78.800000	4.741633	65.460958
79.200000	4.837064	66.226954
79.600000	4.887501	67.059838
80.000000	4.910857	67.958860
80.400000	0.979250	13.186750
80.800000	1.715923	30.927155
81.200000	2.152077	51.743259
81.600000	2.278501	57.674650
82.000000	2.363679	59.159786
82.400000	2.462749	60.277610
82.800000	2.554183	61.450153
83.200000	2.616490	62.708633
83.600000	2.650005	64.050927
84.000000	2.665644	65.470217
84.400000	0.481500	13.141250
84.800000	0.871286	23.792790
85.200000	1.142081	38.567136
85.600000	1.230152	43.489195
86.000000	1.296264	45.319789
86.400000	1.374394	46.953189
86.800000	1.446019	48.690206
87.200000	1.494425	50.550425
87.600000	1.520326	52.527613
88.000000	1.532379	54.610449
88.400000	0.243000	10.755500
88.800000	0.464508	16.598283
89.200000	0.650247	26.114101
89.600000	0.725722	30.035333
90.000000	0.790776	31.918601
90.400000	0.868820	33.726066
90.800000	0.940438	35.676105
91.200000	0.988843	37.784241
91.600000	1.014744	40.046165
92.000000	1.026797	42.452366
92.400000	0.145750	8.375000
92.800000	0.291961	11.919552
93.200000	0.431357	18.328903
93.600000	0.498514	21.437580
94.000000	0.562796	23.144084
94.400000	0.640778	24.843282
94.800000	0.712390	26.701279
95.200000	0.760796	28.734131
95.600000	0.786696	30.942727
96.000000	0.798749	33.323247
96.400000	0.084250	6.222250
96.800000	0.174507	8.270250
97.200000	0.274246	12.019548
97.600000	0.336222	14.299883
98.000000	0.403285	15.728990
98.400000	0.486252	17.193324
98.800000	0.563216	18.816260
99.200000	0.615600	20.615433
99.600000	0.643738	22.597695
100.000000	0.656856	24.766328
100.400000	0.070500	5.007000
100.800000	0.148931	6.647343
101.200000	0.238317	9.765255
101.600000	0.296075	11.704228
102.000000	0.359534	12.917366
102.400000	0.437452	14.165565
102.800000	0.509059	15.558851
103.200000	0.557464	17.115732
103.600000	0.583365	18.845904
104.000000	0.595418	20.756486
104.400000	0.060500	4.240000
104.800000	0.128027	5.574768
105.200000	0.207768	8.114257
105.600000	0.263152	9.761091
106.000000	0.326381	10.812515
106.400000	0.404281	11.901136
106.800000	0.475887	13.123554
107.200000	0.524292	14.498435
107.600000	0.550193	16.037283
108.000000	0.562246	17.749804
108.400000	0.052750	3.563500
108.800000	0.113640	4.639789
109.200000	0.190558	6.741159
109.600000	0.250770	8.213058
110.000000	0.324057	9.136984
110.400000	0.417045	10.088641
110.800000	0.504716	11.161243
111.200000	0.565058	12.373549
111.600000	0.597670	13.737867
112.000000	0.612919	15.265302
112.400000	0.053250	3.198500
112.800000	0.113835	4.245695
113.200000	0.188913	6.284312
113.600000	0.246868	7.660130
114.000000	0.316749	8.495146
114.400000	0.404703	9.350045
114.800000	0.487019	10.315359
115.200000	0.543382	11.409431
115.600000	0.573757	12.644610
116.000000	0.587940	14.032422
116.400000	0.050000	2.907000
116.800000	0.106864	3.838993
117.200000	0.178550	5.680807
117.600000	0.234312	6.965302
118.000000	0.300801	7.736422
118.400000	0.383723	8.523145
118.800000	0.460684	9.412938
119.200000	0.513068	10.423781
119.600000	0.541205	11.568056
120.000000	0.554324	12.857610
120.400000	0.049000	2.792000
120.800000	0.104829	3.709573
