Time	Coop	Chea
46.573287	5.210109	4.758860
46.623312	5.211545	4.764104
46.673337	5.212673	4.768223
46.723362	5.213558	4.771457
46.773387	5.214252	4.773994
46.823412	5.214796	4.775986
46.873437	5.215223	4.777548
46.923462	5.215558	4.778774
46.973487	5.215820	4.779735
47.023512	5.216026	4.780489
47.073537	5.216188	4.781080
47.123562	5.216314	4.781543
47.173587	5.216414	4.781907
47.223612	5.216491	4.782192
47.273637	5.216552	4.782415
47.323662	5.216600	4.782590
47.373687	5.216638	4.782728
47.423712	5.216667	4.782835
47.473737	5.216690	4.782920
47.523762	5.216708	4.782986
47.573787	5.216722	4.783038
47.623812	5.216734	4.783078
47.673837	5.216742	4.783110
47.723862	5.216749	4.783135
47.773887	5.216754	4.783155
47.823912	5.216759	4.783170
47.873937	5.216762	4.783182
47.923962	5.216765	4.783192
47.973987	5.216767	4.783199
48.024012	0.521677	0.478320
48.074037	0.570693	0.478429
48.124062	0.623994	0.478555
48.174087	0.681893	0.478704
48.224112	0.744714	0.478881
48.274137	0.812789	0.479095
48.324162	0.886456	0.479357
48.374187	0.966056	0.479684
48.424212	1.051929	0.480100
48.474237	1.144409	0.480637
48.524262	1.243817	0.481347
48.574287	1.350457	0.482301
48.624312	1.464604	0.483613
48.674337	1.586502	0.485455
48.724362	1.716344	0.488098
48.774387	1.854267	0.491973
48.824412	2.000335	0.497776
48.874437	2.154514	0.506632
48.924462	2.316650	0.520358
48.974487	2.486424	0.541838
49.024512	2.663292	0.575446
49.074537	2.846405	0.627285
49.124562	3.034516	0.704773
49.174587	3.225902	0.815223
49.224612	3.418349	0.963861
49.274637	3.609236	1.152413
49.324662	3.795687	1.378856
49.374687	3.974779	1.637913
49.424712	4.143771	1.921745
49.474737	4.300319	2.220715
49.524762	4.442656	2.524319
49.574787	4.569711	2.822257
49.624812	4.681135	3.105474
49.674837	4.777245	3.366946
49.724862	4.858899	3.602068
49.774887	4.927341	3.808625
49.824912	4.984038	3.986453
49.874937	5.030531	4.136923
49.924962	5.068333	4.262408
49.974987	5.098851	4.365801
50.025013	5.123346	4.450149
50.075038	5.142913	4.518409
50.125063	5.158484	4.573289
50.175088	5.170835	4.617182
50.225113	5.180610	4.652141
50.275138	5.188329	4.679892
50.325163	5.194417	4.701863
50.375188	5.199211	4.719222
50.425213	5.202983	4.732913
50.475238	5.205949	4.743699
50.525263	5.208279	4.752186
50.575288	5.210109	4.758860
50.625313	5.211545	4.764104
50.675338	5.212673	4.768223
50.725363	5.213558	4.771457
50.775388	5.214252	4.773994
50.825413	5.214796	4.775986
50.875438	5.215223	4.777548
50.925463	5.215558	4.778774
50.975488	5.215820	4.779735
51.025513	5.216026	4.780489
51.075538	5.216188	4.781080
51.125563	5.216314	4.781543
51.175588	5.216414	4.781907
51.225613	5.216491	4.782192
51.275638	5.216552	4.782415
51.325663	5.216600	4.782590
51.375688	5.216638	4.782728
51.425713	5.216667	4.782835
51.475738	5.216690	4.782920
51.525763	5.216708	4.782986
51.575788	5.216722	4.783038
51.625813	5.216734	4.783079
51.675838	5.216742	4.783110
51.725863	5.216749	4.783135
51.775888	5.216754	4.783155
51.825913	5.216759	4.783170
51.875938	5.216762	4.783182
51.925963	5.216764	4.783192
51.975988	5.216766	4.783199
52.026013	0.521677	0.478320
52.076038	0.570693	0.478429
52.126063	0.623994	0.478555
52.176088	0.681893	0.478704
52.226113	0.744714	0.478881
52.276138	0.812789	0.479095
52.326163	0.886456	0.479357
52.376188	0.966056	0.479684
52.426213	1.051929	0.480100
52.476238	1.144409	0.480637
52.526263	1.243817	0.481347
52.576288	1.350457	0.482301
52.626313	1.464604	0.483613
52.676338	1.586502	0.485455
52.726363	1.716344	0.488098
52.776388	1.854267	0.491973
52.826413	2.000334	0.497776
52.876438	2.154514	0.506632
52.926463	2.316650	0.520358
52.976488	2.486424	0.541838
53.026513	2.663292	0.575446
53.076538	2.846405	0.627285
53.126563	3.034516	0.704773
53.176588	3.225902	0.815223
53.226613	3.418349	0.963861
53.276638	3.609236	1.152413
53.326663	3.795687	1.378856
53.376688	3.974779	1.637913
53.426713	4.143771	1.921745
53.476738	4.300319	2.220715
53.526763	4.442656	2.524319
53.576788	4.569711	2.822257
53.626813	4.681135	3.105474
53.676838	4.777245	3.366946
53.726863	4.858899	3.602068
53.776888	4.927341	3.808625
53.826913	4.984038	3.986453
53.876938	5.030531	4.136923
53.926963	5.068333	4.262408
53.976988	5.098851	4.365801
54.027014	5.123346	4.450149
54.077039	5.142913	4.518409
54.127064	5.158484	4.573289
54.177089	5.170835	4.617182
54.227114	5.180610	4.652141
54.277139	5.188329	4.679892
54.327164	5.194417	4.701863
54.377189	5.199211	4.719222
54.427214	5.202983	4.732914
54.477239	5.205949	4.743699
54.527264	5.208279	4.752186
54.577289	5.210109	4.758860
54.627314	5.211545	4.764104
54.677339	5.212673	4.768223
54.727364	5.213558	4.771457
54.777389	5.214252	4.773994
54.827414	5.214796	4.775986
54.877439	5.215223	4.777548
54.927464	5.215558	4.778774
54.977489	5.215820	4.779735
55.027514	5.216026	4.780489
55.077539	5.216188	4.781080
55.127564	5.216314	4.781543
55.177589	5.216414	4.781907
55.227614	5.216491	4.782192
55.277639	5.216552	4.782415
55.327664	5.216600	4.782590
55.377689	5.216638	4.782728
55.427714	5.216667	4.782835
55.477739	5.216690	4.782920
55.527764	5.216708	4.782986
55.577789	5.216722	4.783038
55.627814	5.216734	4.783079
55.677839	5.216742	4.783110
55.727864	5.216749	4.783135
55.777889	5.216754	4.783155
55.827914	5.216759	4.783170
55.877939	5.216762	4.783182
55.927964	5.216764	4.783192
55.977989	5.216766	4.783199
56.028014	0.521677	0.478320
56.078039	0.570693	0.478429
56.128064	0.623994	0.478555
56.178089	0.681893	0.478704
56.228114	0.744714	0.478881
56.278139	0.812789	0.479095
56.328164	0.886456	0.479357
56.378189	0.966056	0.479684
56.428214	1.051929	0.480100
56.478239	1.144409	0.480637
56.528264	1.243817	0.481347
56.578289	1.350457	0.482301
56.628314	1.464604	0.483613
56.678339	1.586502	0.485455
56.728364	1.716344	0.488098
56.778389	1.854267	0.491973
56.828414	2.000334	0.497776
56.878439	2.154514	0.506632
56.928464	2.316650	0.520358
56.978489	2.486424	0.541838
57.028514	2.663292	0.575446
57.078539	2.846405	0.627285
57.128564	3.034516	0.704773
57.178589	3.225902	0.815223
57.228614	3.418349	0.963861
57.278639	3.609236	1.152413
57.328664	3.795687	1.378856
57.378689	3.974779	1.637913
57.428714	4.143771	1.921745
57.478739	4.300319	2.220715
57.528764	4.442656	2.524319
57.578789	4.569711	2.822257
57.628814	4.681135	3.105474
57.678839	4.777245	3.366946
57.728864	4.858899	3.602068
57.778889	4.927341	3.808625
57.828914	4.984038	3.986453
57.878939	5.030531	4.136923
57.928964	5.068333	4.262408
57.978989	5.098851	4.365801
58.029015	5.123346	4.450149
58.079040	5.142913	4.518409
58.129065	5.158484	4.573289
58.179090	5.170835	4.617182
58.229115	5.180610	4.652141
58.279140	5.188329	4.679892
58.329165	5.194417	4.701863
58.379190	5.199211	4.719222
58.429215	5.202983	4.732914
58.479240	5.205949	4.743699
58.529265	5.208279	4.752186
58.579290	5.210109	4.758860
58.629315	5.211545	4.764104
58.679340	5.212673	4.768223
58.729365	5.213558	4.771457
58.779390	5.214252	4.773994
58.829415	5.214796	4.775986
58.879440	5.215223	4.777548
58.929465	5.215558	4.778774
58.979490	5.215820	4.779735
59.029515	5.216026	4.780489
59.079540	5.216188	4.781080
59.129565	5.216314	4.781543
59.179590	5.216414	4.781907
59.229615	5.216491	4.782192
59.279640	5.216552	4.782415
59.329665	5.216600	4.782590
59.379690	5.216638	4.782728
59.429715	5.216667	4.782835
59.479740	5.216690	4.782920
59.529765	5.216708	4.782986
59.579790	5.216722	4.783038
59.629815	5.216734	4.783079
59.679840	5.216742	4.783110
59.729865	5.216749	4.783135
59.779890	5.216754	4.783155
59.829915	5.216759	4.783170
59.879940	5.216762	4.783182
59.929965	5.216764	4.783192
59.979990	5.216766	4.783199
60.030015	0.521677	0.478320
60.080040	0.570693	0.478429
60.130065	0.623994	0.478555
60.180090	0.681893	0.478704
60.230115	0.744714	0.478881
60.280140	0.812789	0.479095
60.330165	0.886456	0.479357
60.380190	0.966056	0.479684
60.430215	1.051929	0.480100
60.480240	1.144409	0.480637
60.530265	1.243817	0.481347
60.580290	1.350457	0.482301
60.630315	1.464604	0.483613
60.680340	1.586502	0.485455
60.730365	1.716344	0.488098
60.780390	1.854267	0.491973
60.830415	2.000334	0.497776
60.880440	2.154514	0.506632
60.930465	2.316650	0.520358
60.980490	2.486424	0.541838
61.030515	2.663292	0.575446
61.080540	2.846405	0.627285
61.130565	3.034516	0.704773
61.180590	3.225902	0.815223
61.230615	3.418349	0.963861
61.280640	3.609236	1.152413
61.330665	3.795687	1.378856
61.380690	3.974779	1.637913
61.430715	4.143771	1.921745
61.480740	4.300319	2.220715
61.530765	4.442656	2.524319
61.580790	4.569711	2.822257
61.630815	4.681135	3.105474
61.680840	4.777245	3.366946
61.730865	4.858899	3.602068
61.780890	4.927341	3.808625
61.830915	4.984038	3.986453
61.880940	5.030531	4.136923
61.930965	5.068333	4.262408
61.980990	5.098851	4.365801
62.031016	5.123346	4.450149
62.081041	5.142913	4.518409
62.131066	5.158484	4.573289
62.181091	5.170835	4.617182
62.231116	5.180610	4.652141
62.281141	5.188329	4.679892
62.331166	5.194417	4.701863
62.381191	5.199211	4.719222
62.431216	5.202983	4.732914
62.481241	5.205949	4.743699
62.531266	5.208279	4.752186
62.581291	5.210109	4.758860
62.631316	5.211545	4.764104
62.681341	5.212673	4.768223
62.731366	5.213558	4.771457
62.781391	5.214252	4.773994
62.831416	5.214796	4.775986
62.881441	5.215223	4.777548
62.931466	5.215558	4.778774
62.981491	5.215820	4.779735
63.031516	5.216026	4.780489
63.081541	5.216188	4.781080
63.131566	5.216314	4.781543
63.181591	5.216414	4.781907
63.231616	5.216491	4.782192
63.281641	5.216552	4.782415
63.331666	5.216600	4.782590
63.381691	5.216638	4.782728
63.431716	5.216667	4.782835
63.481741	5.216690	4.782920
63.531766	5.216708	4.782986
63.581791	5.216722	4.783038
63.631816	5.216734	4.783079
63.681841	5.216742	4.783110
63.731866	5.216749	4.783135
63.781891	5.216754	4.783155
63.831916	5.216759	4.783170
63.881941	5.216762	4.783182
63.931966	5.216764	4.783192
63.981991	5.216766	4.783199
64.032016	0.521677	0.478320
64.082041	0.570693	0.478429
64.132066	0.623994	0.478555
64.182091	0.681893	0.478704
64.232116	0.744714	0.478881
64.282141	0.812789	0.479095
64.332166	0.886456	0.479357
64.382191	0.966056	0.479684
64.432216	1.051929	0.480100
64.482241	1.144409	0.480637
64.532266	1.243817	0.481347
64.582291	1.350457	0.482301
64.632316	1.464604	0.483613
64.682341	1.586502	0.485455
64.732366	1.716344	0.488098
64.782391	1.854267	0.491973
64.832416	2.000334	0.497776
64.882441	2.154514	0.506632
64.932466	2.316650	0.520358
64.982491	2.486424	0.541838
65.032516	2.663292	0.575446
65.082541	2.846405	0.627285
65.132566	3.034516	0.704773
65.182591	3.225902	0.815223
65.232616	3.418349	0.963861
65.282641	3.609236	1.152413
65.332666	3.795687	1.378856
65.382691	3.974779	1.637913
65.432716	4.143771	1.921745
65.482741	4.300319	2.220715
65.532766	4.442656	2.524319
65.582791	4.569711	2.822257
65.632816	4.681135	3.105474
65.682841	4.777245	3.366946
65.732866	4.858899	3.602068
65.782891	4.927341	3.808625
65.832916	4.984038	3.986453
65.882941	5.030531	4.136923
65.932966	5.068333	4.262408
65.982991	5.098851	4.365801
66.033017	5.123346	4.450149
66.083042	5.142913	4.518409
66.133067	5.158484	4.573289
66.183092	5.170835	4.617182
66.233117	5.180610	4.652141
66.283142	5.188329	4.679892
66.333167	5.194417	4.701863
66.383192	5.199211	4.719222
66.433217	5.202983	4.732914
66.483242	5.205949	4.743699
66.533267	5.208279	4.752186
66.583292	5.210109	4.758860
66.633317	5.211545	4.764104
66.683342	5.212673	4.768223
66.733367	5.213558	4.771457
66.783392	5.214252	4.773994
66.833417	5.214796	4.775986
66.883442	5.215223	4.777548
66.933467	5.215558	4.778774
66.983492	5.215820	4.779735
67.033517	5.216026	4.780489
67.083542	5.216188	4.781080
67.133567	5.216314	4.781543
67.183592	5.216414	4.781907
67.233617	5.216491	4.782192
67.283642	5.216552	4.782415
67.333667	5.216600	4.782590
67.383692	5.216638	4.782728
67.433717	5.216667	4.782835
67.483742	5.216690	4.782920
67.533767	5.216708	4.782986
67.583792	5.216722	4.783038
67.633817	5.216734	4.783079
67.683842	5.216742	4.783110
67.733867	5.216749	4.783135
67.783892	5.216754	4.783155
67.833917	5.216759	4.783170
67.883942	5.216762	4.783182
67.933967	5.216764	4.783192
67.983992	5.216766	4.783199
68.034017	0.521677	0.478320
68.084042	0.570693	0.478429
68.134067	0.623994	0.478555
68.184092	0.681893	0.478704
68.234117	0.744714	0.478881
68.284142	0.812789	0.479095
68.334167	0.886456	0.479357
68.384192	0.966056	0.479684
68.434217	1.051929	0.480100
68.484242	1.144409	0.480637
68.534267	1.243817	0.481347
68.584292	1.350457	0.482301
68.634317	1.464604	0.483613
68.684342	1.586502	0.485455
68.734367	1.716344	0.488098
68.784392	1.854267	0.491973
68.834417	2.000334	0.497776
68.884442	2.154514	0.506632
68.934467	2.316650	0.520358
68.984492	2.486424	0.541838
69.034517	2.663292	0.575446
69.084542	2.846405	0.627285
69.134567	3.034516	0.704773
69.184592	3.225902	0.815223
69.234617	3.418349	0.963861
69.284642	3.609236	1.152413
69.334667	3.795687	1.378856
69.384692	3.974779	1.637913
69.434717	4.143771	1.921745
69.484742	4.300319	2.220715
69.534767	4.442656	2.524319
69.584792	4.569711	2.822257
69.634817	4.681135	3.105474
69.684842	4.777245	3.366946
69.734867	4.858899	3.602068
69.784892	4.927341	3.808625
69.834917	4.984038	3.986453
69.884942	5.030531	4.136923
69.934967	5.068333	4.262408
69.984992	5.098851	4.365801
70.035018	5.123346	4.450149
70.085043	5.142913	4.518409
70.135068	5.158484	4.573289
70.185093	5.170835	4.617182
70.235118	5.180610	4.652141
70.285143	5.188329	4.679892
70.335168	5.194417	4.701863
70.385193	5.199211	4.719222
70.435218	5.202983	4.732914
70.485243	5.205949	4.743699
70.535268	5.208279	4.752186
70.585293	5.210109	4.758860
70.635318	5.211545	4.764104
70.685343	5.212673	4.768223
70.735368	5.213558	4.771457
70.785393	5.214252	4.773994
70.835418	5.214796	4.775986
70.885443	5.215223	4.777548
70.935468	5.215558	4.778774
70.985493	5.215820	4.779735
71.035518	5.216026	4.780489
71.085543	5.216188	4.781080
71.135568	5.216314	4.781543
71.185593	5.216414	4.781907
71.235618	5.216491	4.782192
71.285643	5.216552	4.782415
71.335668	5.216600	4.782590
71.385693	5.216638	4.782728
71.435718	5.216667	4.782835
71.485743	5.216690	4.782920
71.535768	5.216708	4.782986
71.585793	5.216722	4.783038
71.635818	5.216733	4.783079
71.685843	5.216742	4.783110
71.735868	5.216749	4.783135
71.785893	5.216754	4.783155
71.835918	5.216759	4.783170
71.885943	5.216762	4.783182
71.935968	5.216764	4.783192
71.985993	5.216766	4.783199
72.036018	0.521677	0.478320
72.086043	0.570693	0.478429
72.136068	0.623994	0.478555
72.186093	0.681893	0.478704
72.236118	0.744714	0.478881
72.286143	0.812789	0.479095
72.336168	0.886456	0.479357
72.386193	0.966056	0.479684
72.436218	1.051929	0.480100
72.486243	1.144409	0.480637
72.536268	1.243817	0.481347
72.586293	1.350457	0.482301
72.636318	1.464604	0.483613
72.686343	1.586502	0.485455
72.736368	1.716344	0.488098
72.786393	1.854267	0.491973
72.836418	2.000334	0.497776
72.886443	2.154514	0.506632
72.936468	2.316650	0.520358
72.986493	2.486424	0.541838
73.036518	2.663292	0.575446
73.086543	2.846405	0.627285
73.136568	3.034516	0.704773
73.186593	3.225902	0.815223
73.236618	3.418349	0.963861
73.286643	3.609236	1.152413
73.336668	3.795687	1.378856
73.386693	3.974779	1.637913
73.436718	4.143771	1.921745
73.486743	4.300319	2.220715
73.536768	4.442656	2.524319
73.586793	4.569711	2.822257
73.636818	4.681135	3.105474
73.686843	4.777245	3.366946
73.736868	4.858899	3.602068
73.786893	4.927341	3.808625
73.836918	4.984038	3.986453
73.886943	5.030531	4.136923
73.936968	5.068333	4.262408
73.986993	5.098851	4.365801
74.037019	5.123346	4.450149
74.087044	5.142913	4.518409
74.137069	5.158484	4.573289
74.187094	5.170835	4.617182
74.237119	5.180610	4.652141
74.287144	5.188329	4.679892
74.337169	5.194417	4.701863
74.387194	5.199211	4.719222
74.437219	5.202983	4.732914
74.487244	5.205949	4.743699
74.537269	5.208279	4.752186
74.587294	5.210109	4.758860
74.637319	5.211545	4.764104
74.687344	5.212673	4.768223
74.737369	5.213558	4.771457
74.787394	5.214252	4.773994
74.837419	5.214796	4.775986
74.887444	5.215223	4.777548
74.937469	5.215558	4.778774
74.987494	5.215820	4.779735
75.037519	5.216026	4.780489
75.087544	5.216188	4.781080
75.137569	5.216314	4.781543
75.187594	5.216414	4.781907
75.237619	5.216491	4.782192
75.287644	5.216552	4.782415
75.337669	5.216600	4.782590
75.387694	5.216638	4.782728
75.437719	5.216667	4.782835
75.487744	5.216690	4.782920
75.537769	5.216708	4.782986
75.587794	5.216722	4.783038
75.637819	5.216733	4.783079
75.687844	5.216742	4.783110
75.737869	5.216749	4.783135
75.787894	5.216754	4.783155
75.837919	5.216759	4.783170
75.887944	5.216762	4.783182
75.937969	5.216764	4.783192
75.987994	5.216766	4.783199
76.038019	0.521677	0.478320
76.088044	0.570693	0.478429
76.138069	0.623994	0.478555
76.188094	0.681893	0.478704
76.238119	0.744714	0.478881
76.288144	0.812789	0.479095
76.338169	0.886456	0.479357
76.388194	0.966056	0.479684
76.438219	1.051929	0.480100
76.488244	1.144409	0.480637
76.538269	1.243817	0.481347
76.588294	1.350457	0.482301
76.638319	1.464604	0.483613
76.688344	1.586502	0.485455
76.738369	1.716344	0.488098
76.788394	1.854267	0.491973
76.838419	2.000334	0.497776
76.888444	2.154514	0.506632
76.938469	2.316650	0.520358
76.988494	2.486424	0.541838
77.038519	2.663292	0.575446
77.088544	2.846405	0.627285
77.138569	3.034516	0.704773
77.188594	3.225902	0.815223
77.238619	3.418349	0.963861
77.288644	3.609236	1.152413
77.338669	3.795687	1.378856
77.388694	3.974779	1.637913
77.438719	4.143771	1.921745
77.488744	4.300319	2.220715
77.538769	4.442656	2.524319
77.588794	4.569711	2.822257
77.638819	4.681135	3.105474
77.688844	4.777245	3.366946
77.738869	4.858899	3.602068
77.788894	4.927341	3.808625
77.838919	4.984038	3.986453
77.888944	5.030531	4.136923
77.938969	5.068333	4.262408
77.988994	5.098851	4.365801
78.039020	5.123346	4.450149
78.089045	5.142913	4.518409
78.139070	5.158484	4.573289
78.189095	5.170835	4.617182
78.239120	5.180610	4.652141
78.289145	5.188329	4.679892
78.339170	5.194417	4.701863
78.389195	5.199211	4.719222
78.439220	5.202983	4.732914
78.489245	5.205949	4.743699
78.539270	5.208279	4.752186
78.589295	5.210109	4.758860
78.639320	5.211545	4.764104
78.689345	5.212673	4.768223
78.739370	5.213558	4.771457
78.789395	5.214252	4.773994
78.839420	5.214796	4.775986
78.889445	5.215223	4.777548
78.939470	5.215558	4.778774
78.989495	5.215820	4.779735
79.039520	5.216026	4.780489
79.089545	5.216188	4.781080
79.139570	5.216314	4.781543
79.189595	5.216414	4.781907
79.239620	5.216491	4.782192
79.289645	5.216552	4.782415
79.339670	5.216600	4.782590
79.389695	5.216638	4.782728
79.439720	5.216667	4.782835
79.489745	5.216690	4.782920
79.539770	5.216708	4.782986
79.589795	5.216722	4.783038
79.639820	5.216733	4.783079
79.689845	5.216742	4.783110
79.739870	5.216749	4.783135
79.789895	5.216754	4.783155
79.839920	5.216759	4.783170
79.889945	5.216762	4.783182
79.939970	5.216764	4.783192
79.989995	5.216766	4.783199
80.040020	0.521677	0.478320
80.090045	0.570693	0.478429
80.140070	0.623994	0.478555
80.190095	0.681893	0.478704
80.240120	0.744714	0.478881
80.290145	0.812789	0.479095
80.340170	0.886456	0.479357
80.390195	0.966056	0.479684
80.440220	1.051929	0.480100
80.490245	1.144409	0.480637
80.540270	1.243817	0.481347
80.590295	1.350457	0.482301
80.640320	1.464604	0.483613
80.690345	1.586502	0.485455
80.740370	1.716344	0.488098
80.790395	1.854267	0.491973
80.840420	2.000334	0.497776
80.890445	2.154514	0.506632
80.940470	2.316650	0.520358
80.990495	2.486424	0.541838
81.040520	2.663292	0.575446
81.090545	2.846405	0.627285
81.140570	3.034516	0.704773
81.190595	3.225902	0.815223
81.240620	3.418349	0.963861
81.290645	3.609236	1.152413
81.340670	3.795687	1.378856
81.390695	3.974779	1.637913
81.440720	4.143771	1.921745
81.490745	4.300319	2.220715
81.540770	4.442656	2.524319
81.590795	4.569711	2.822257
81.640820	4.681135	3.105474
81.690845	4.777245	3.366946
81.740870	4.858899	3.602068
81.790895	4.927341	3.808625
81.840920	4.984038	3.986453
81.890945	5.030531	4.136923
81.940970	5.068333	4.262408
81.990995	5.098851	4.365801
82.041021	5.123346	4.450149
82.091046	5.142913	4.518409
82.141071	5.158484	4.573289
82.191096	5.170835	4.617182
82.241121	5.180610	4.652141
82.291146	5.188329	4.679892
82.341171	5.194417	4.701863
82.391196	5.199211	4.719222
82.441221	5.202983	4.732914
82.491246	5.205949	4.743699
82.541271	5.208279	4.752186
82.591296	5.210109	4.758860
82.641321	5.211545	4.764104
82.691346	5.212673	4.768223
82.741371	5.213558	4.771457
82.791396	5.214252	4.773994
82.841421	5.214796	4.775986
82.891446	5.215223	4.777548
82.941471	5.215558	4.778774
82.991496	5.215820	4.779735
83.041521	5.216026	4.780489
83.091546	5.216188	4.781080
83.141571	5.216314	4.781543
83.191596	5.216414	4.781907
83.241621	5.216491	4.782192
83.291646	5.216552	4.782415
83.341671	5.216600	4.782590
83.391696	5.216638	4.782728
83.441721	5.216667	4.782835
83.491746	5.216690	4.782920
83.541771	5.216708	4.782986
83.591796	5.216722	4.783038
83.641821	5.216733	4.783079
83.691846	5.216742	4.783110
83.741871	5.216749	4.783135
83.791896	5.216754	4.783155
83.841921	5.216759	4.783170
83.891946	5.216762	4.783182
83.941971	5.216764	4.783192
83.991996	5.216766	4.783199
84.042021	0.521677	0.478320
84.092046	0.570693	0.478429
84.142071	0.623994	0.478555
84.192096	0.681893	0.478704
84.242121	0.744714	0.478881
84.292146	0.812789	0.479095
84.342171	0.886456	0.479357
84.392196	0.966056	0.479684
84.442221	1.051929	0.480100
84.492246	1.144409	0.480637
84.542271	1.243817	0.481347
84.592296	1.350457	0.482301
84.642321	1.464604	0.483613
84.692346	1.586502	0.485455
84.742371	1.716344	0.488098
84.792396	1.854267	0.491973
84.842421	2.000334	0.497776
84.892446	2.154514	0.506632
84.942471	2.316650	0.520358
84.992496	2.486424	0.541838
85.042521	2.663292	0.575446
85.092546	2.846405	0.627285
85.142571	3.034516	0.704773
85.192596	3.225902	0.815223
85.242621	3.418349	0.963861
85.292646	3.609236	1.152413
85.342671	3.795687	1.378856
85.392696	3.974779	1.637913
85.442721	4.143771	1.921745
85.492746	4.300319	2.220715
85.542771	4.442656	2.524319
85.592796	4.569711	2.822257
85.642821	4.681135	3.105474
85.692846	4.777245	3.366946
85.742871	4.858899	3.602068
85.792896	4.927341	3.808625
85.842921	4.984038	3.986453
85.892946	5.030531	4.136923
85.942971	5.068333	4.262408
85.992996	5.098851	4.365801
86.043022	5.123346	4.450149
86.093047	5.142913	4.518409
86.143072	5.158484	4.573289
86.193097	5.170835	4.617182
86.243122	5.180610	4.652141
86.293147	5.188329	4.679892
86.343172	5.194417	4.701863
86.393197	5.199211	4.719222
86.443222	5.202983	4.732914
86.493247	5.205949	4.743699
86.543272	5.208279	4.752186
86.593297	5.210109	4.758860
86.643322	5.211545	4.764104
86.693347	5.212673	4.768223
86.743372	5.213558	4.771457
86.793397	5.214252	4.773994
86.843422	5.214796	4.775986
86.893447	5.215223	4.777548
86.943472	5.215558	4.778774
86.993497	5.215820	4.779735
87.043522	5.216026	4.780489
87.093547	5.216188	4.781080
87.143572	5.216314	4.781543
87.193597	5.216414	4.781907
87.243622	5.216491	4.782192
87.293647	5.216552	4.782415
87.343672	5.216600	4.782590
87.393697	5.216638	4.782728
87.443722	5.216667	4.782835
87.493747	5.216690	4.782920
87.543772	5.216708	4.782986
87.593797	5.216722	4.783038
87.643822	5.216733	4.783079
87.693847	5.216742	4.783110
87.743872	5.216749	4.783135
87.793897	5.216754	4.783155
87.843922	5.216759	4.783170
87.893947	5.216762	4.783182
87.943972	5.216764	4.783192
87.993997	5.216766	4.783199
88.044022	0.521677	0.478320
88.094047	0.570693	0.478429
88.144072	0.623994	0.478555
88.194097	0.681893	0.478704
88.244122	0.744714	0.478881
88.294147	0.812789	0.479095
88.344172	0.886456	0.479357
88.394197	0.966056	0.479684
88.444222	1.051929	0.480100
88.494247	1.144409	0.480637
88.544272	1.243817	0.481347
88.594297	1.350457	0.482301
88.644322	1.464604	0.483613
88.694347	1.586502	0.485455
88.744372	1.716344	0.488098
88.794397	1.854267	0.491973
88.844422	2.000334	0.497776
88.894447	2.154514	0.506632
88.944472	2.316650	0.520358
88.994497	2.486424	0.541838
89.044522	2.663292	0.575446
89.094547	2.846405	0.627285
89.144572	3.034516	0.704773
89.194597	3.225902	0.815223
89.244622	3.418349	0.963861
89.294647	3.609236	1.152413
89.344672	3.795687	1.378856
89.394697	3.974779	1.637913
89.444722	4.143771	1.921745
89.494747	4.300319	2.220715
89.544772	4.442656	2.524319
89.594797	4.569711	2.822257
89.644822	4.681135	3.105474
89.694847	4.777245	3.366946
89.744872	4.858899	3.602068
89.794897	4.927341	3.808625
89.844922	4.984038	3.986453
89.894947	5.030531	4.136923
89.944972	5.068333	4.262408
89.994997	5.098851	4.365801
90.045023	5.123346	4.450149
90.095048	5.142913	4.518409
90.145073	5.158484	4.573289
90.195098	5.170835	4.617182
90.245123	5.180610	4.652141
90.295148	5.188329	4.679892
90.345173	5.194417	4.701863
90.395198	5.199211	4.719222
90.445223	5.202983	4.732914
90.495248	5.205949	4.743699
90.545273	5.208279	4.752186
90.595298	5.210109	4.758860
90.645323	5.211545	4.764104
90.695348	5.212673	4.768223
90.745373	5.213558	4.771457
90.795398	5.214252	4.773994
90.845423	5.214796	4.775986
90.895448	5.215223	4.777548
90.945473	5.215558	4.778774
90.995498	5.215820	4.779735
91.045523	5.216026	4.780489
91.095548	5.216188	4.781080
91.145573	5.216314	4.781543
91.195598	5.216414	4.781907
91.245623	5.216491	4.782192
91.295648	5.216552	4.782415
91.345673	5.216600	4.782590
91.395698	5.216638	4.782728
91.445723	5.216667	4.782835
91.495748	5.216690	4.782920
91.545773	5.216708	4.782986
91.595798	5.216722	4.783038
91.645823	5.216733	4.783079
91.695848	5.216742	4.783110
91.745873	5.216749	4.783135
91.795898	5.216754	4.783155
91.845923	5.216759	4.783170
91.895948	5.216762	4.783182
91.945973	5.216764	4.783192
91.995998	5.216766	4.783199
92.046023	0.521677	0.478320
92.096048	0.570693	0.478429
92.146073	0.623994	0.478555
92.196098	0.681893	0.478704
92.246123	0.744714	0.478881
92.296148	0.812789	0.479095
92.346173	0.886456	0.479357
92.396198	0.966056	0.479684
92.446223	1.051929	0.480100
92.496248	1.144409	0.480637
92.546273	1.243817	0.481347
92.596298	1.350457	0.482301
92.646323	1.464604	0.483613
92.696348	1.586502	0.485455
92.746373	1.716344	0.488098
92.796398	1.854267	0.491973
92.846423	2.000334	0.497776
92.896448	2.154514	0.506632
92.946473	2.316650	0.520358
92.996498	2.486424	0.541838
93.046523	2.663292	0.575446
93.096548	2.846405	0.627285
93.146573	3.034516	0.704773
