a	b	DFreq
0.010000	0.920000	0.000930
0.010000	0.930000	0.000928
0.010000	0.940000	0.000925
0.010000	0.950000	0.000922
0.010000	0.960000	0.000920
0.010000	0.970000	0.000917
0.010000	0.980000	0.000914
0.010000	0.990000	0.000911
0.010000	1.000000	0.000908
0.020000	0.000000	0.000000
0.020000	0.010000	0.000000
0.020000	0.020000	0.000000
0.020000	0.030000	0.000000
0.020000	0.040000	0.000000
0.020000	0.050000	0.000000
0.020000	0.060000	0.000000
0.020000	0.070000	0.000000
0.020000	0.080000	0.000000
0.020000	0.090000	0.000000
0.020000	0.100000	0.000000
0.020000	0.110000	0.000000
0.020000	0.120000	0.000000
0.020000	0.130000	0.000000
0.020000	0.140000	0.000000
0.020000	0.150000	0.000000
0.020000	0.160000	0.000000
0.020000	0.170000	0.000000
0.020000	0.180000	0.000000
0.020000	0.190000	0.000000
0.020000	0.200000	0.000000
0.020000	0.210000	0.000000
0.020000	0.220000	0.000000
0.020000	0.230000	0.000000
0.020000	0.240000	0.000000
0.020000	0.250000	0.000000
0.020000	0.260000	0.000000
0.020000	0.270000	0.000000
0.020000	0.280000	0.000000
0.020000	0.290000	0.000000
0.020000	0.300000	0.000000
0.020000	0.310000	0.000000
0.020000	0.320000	0.000000
0.020000	0.330000	0.000000
0.020000	0.340000	0.000000
0.020000	0.350000	0.000000
0.020000	0.360000	0.000000
0.020000	0.370000	0.000000
0.020000	0.380000	0.000000
0.020000	0.390000	0.000000
0.020000	0.400000	0.000000
0.020000	0.410000	0.000000
0.020000	0.420000	0.000000
0.020000	0.430000	0.000000
0.020000	0.440000	0.000002
0.020000	0.450000	0.000008
0.020000	0.460000	0.000038
0.020000	0.470000	0.000166
0.020000	0.480000	0.000557
0.020000	0.490000	0.000929
0.020000	0.500000	0.000294
0.020000	0.510000	0.000420
0.020000	0.520000	0.000755
0.020000	0.530000	0.001015
0.020000	0.540000	0.001208
0.020000	0.550000	0.001355
0.020000	0.560000	0.001468
0.020000	0.570000	0.001557
0.020000	0.580000	0.001628
0.020000	0.590000	0.001687
0.020000	0.600000	0.001734
0.020000	0.610000	0.001773
0.020000	0.620000	0.001806
0.020000	0.630000	0.001832
0.020000	0.640000	0.001853
0.020000	0.650000	0.001872
0.020000	0.660000	0.001887
0.020000	0.670000	0.001900
0.020000	0.680000	0.001909
0.020000	0.690000	0.001915
0.020000	0.700000	0.001921
0.020000	0.710000	0.001927
0.020000	0.720000	0.001930
0.020000	0.730000	0.001932
0.020000	0.740000	0.001933
0.020000	0.750000	0.001932
0.020000	0.760000	0.001931
0.020000	0.770000	0.001929
0.020000	0.780000	0.001928
0.020000	0.790000	0.001926
0.020000	0.800000	0.001924
0.020000	0.810000	0.001921
0.020000	0.820000	0.001917
0.020000	0.830000	0.001913
0.020000	0.840000	0.001908
0.020000	0.850000	0.001904
0.020000	0.860000	0.001898
0.020000	0.870000	0.001893
0.020000	0.880000	0.001888
0.020000	0.890000	0.001884
0.020000	0.900000	0.001879
0.020000	0.910000	0.001875
0.020000	0.920000	0.001870
0.020000	0.930000	0.001865
0.020000	0.940000	0.001859
0.020000	0.950000	0.001854
0.020000	0.960000	0.001848
0.020000	0.970000	0.001843
0.020000	0.980000	0.001837
0.020000	0.990000	0.001831
0.020000	1.000000	0.001825
0.030000	0.000000	0.000000
0.030000	0.010000	0.000000
0.030000	0.020000	0.000000
0.030000	0.030000	0.000000
0.030000	0.040000	0.000000
0.030000	0.050000	0.000000
0.030000	0.060000	0.000000
0.030000	0.070000	0.000000
0.030000	0.080000	0.000000
0.030000	0.090000	0.000000
0.030000	0.100000	0.000000
0.030000	0.110000	0.000000
0.030000	0.120000	0.000000
0.030000	0.130000	0.000000
0.030000	0.140000	0.000000
0.030000	0.150000	0.000000
0.030000	0.160000	0.000000
0.030000	0.170000	0.000000
0.030000	0.180000	0.000000
0.030000	0.190000	0.000000
0.030000	0.200000	0.000000
0.030000	0.210000	0.000000
0.030000	0.220000	0.000000
0.030000	0.230000	0.000000
0.030000	0.240000	0.000000
0.030000	0.250000	0.000000
0.030000	0.260000	0.000000
0.030000	0.270000	0.000000
0.030000	0.280000	0.000000
0.030000	0.290000	0.000000
0.030000	0.300000	0.000000
0.030000	0.310000	0.000000
0.030000	0.320000	0.000000
0.030000	0.330000	0.000000
0.030000	0.340000	0.000000
0.030000	0.350000	0.000000
0.030000	0.360000	0.000000
0.030000	0.370000	0.000000
0.030000	0.380000	0.000000
0.030000	0.390000	0.000000
0.030000	0.400000	0.000000
0.030000	0.410000	0.000000
0.030000	0.420000	0.000000
0.030000	0.430000	0.000001
0.030000	0.440000	0.000004
0.030000	0.450000	0.000020
0.030000	0.460000	0.000087
0.030000	0.470000	0.000333
0.030000	0.480000	0.000834
0.030000	0.490000	0.000657
0.030000	0.500000	0.000373
0.030000	0.510000	0.000874
0.030000	0.520000	0.001322
0.030000	0.530000	0.001662
0.030000	0.540000	0.001918
0.030000	0.550000	0.002115
0.030000	0.560000	0.002270
0.030000	0.570000	0.002392
0.030000	0.580000	0.002491
0.030000	0.590000	0.002573
0.030000	0.600000	0.002637
0.030000	0.610000	0.002693
0.030000	0.620000	0.002740
0.030000	0.630000	0.002776
0.030000	0.640000	0.002805
0.030000	0.650000	0.002832
0.030000	0.660000	0.002854
0.030000	0.670000	0.002871
0.030000	0.680000	0.002883
0.030000	0.690000	0.002892
0.030000	0.700000	0.002901
0.030000	0.710000	0.002908
0.030000	0.720000	0.002913
0.030000	0.730000	0.002916
0.030000	0.740000	0.002916
0.030000	0.750000	0.002915
0.030000	0.760000	0.002912
0.030000	0.770000	0.002909
0.030000	0.780000	0.002908
0.030000	0.790000	0.002905
0.030000	0.800000	0.002901
0.030000	0.810000	0.002896
0.030000	0.820000	0.002891
0.030000	0.830000	0.002884
0.030000	0.840000	0.002877
0.030000	0.850000	0.002870
0.030000	0.860000	0.002862
0.030000	0.870000	0.002853
0.030000	0.880000	0.002847
0.030000	0.890000	0.002840
0.030000	0.900000	0.002833
0.030000	0.910000	0.002826
0.030000	0.920000	0.002819
0.030000	0.930000	0.002811
0.030000	0.940000	0.002803
0.030000	0.950000	0.002795
0.030000	0.960000	0.002787
0.030000	0.970000	0.002778
0.030000	0.980000	0.002769
0.030000	0.990000	0.002761
0.030000	1.000000	0.002752
0.040000	0.000000	0.000000
0.040000	0.010000	0.000000
0.040000	0.020000	0.000000
0.040000	0.030000	0.000000
0.040000	0.040000	0.000000
0.040000	0.050000	0.000000
0.040000	0.060000	0.000000
0.040000	0.070000	0.000000
0.040000	0.080000	0.000000
0.040000	0.090000	0.000000
0.040000	0.100000	0.000000
0.040000	0.110000	0.000000
0.040000	0.120000	0.000000
0.040000	0.130000	0.000000
0.040000	0.140000	0.000000
0.040000	0.150000	0.000000
0.040000	0.160000	0.000000
0.040000	0.170000	0.000000
0.040000	0.180000	0.000000
0.040000	0.190000	0.000000
0.040000	0.200000	0.000000
0.040000	0.210000	0.000000
0.040000	0.220000	0.000000
0.040000	0.230000	0.000000
0.040000	0.240000	0.000000
0.040000	0.250000	0.000000
0.040000	0.260000	0.000000
0.040000	0.270000	0.000000
0.040000	0.280000	0.000000
0.040000	0.290000	0.000000
0.040000	0.300000	0.000000
0.040000	0.310000	0.000000
0.040000	0.320000	0.000000
0.040000	0.330000	0.000000
0.040000	0.340000	0.000000
0.040000	0.350000	0.000000
0.040000	0.360000	0.000000
0.040000	0.370000	0.000000
0.040000	0.380000	0.000000
0.040000	0.390000	0.000000
0.040000	0.400000	0.000000
0.040000	0.410000	0.000000
0.040000	0.420000	0.000000
0.040000	0.430000	0.000002
0.040000	0.440000	0.000010
0.040000	0.450000	0.000046
0.040000	0.460000	0.000188
0.040000	0.470000	0.000594
0.040000	0.480000	0.000901
0.040000	0.490000	0.000300
0.040000	0.500000	0.000811
0.040000	0.510000	0.001462
0.040000	0.520000	0.001984
0.040000	0.530000	0.002382
0.040000	0.540000	0.002687
0.040000	0.550000	0.002922
0.040000	0.560000	0.003112
0.040000	0.570000	0.003260
0.040000	0.580000	0.003385
0.040000	0.590000	0.003485
0.040000	0.600000	0.003564
0.040000	0.610000	0.003636
0.040000	0.620000	0.003693
0.040000	0.630000	0.003738
0.040000	0.640000	0.003774
0.040000	0.650000	0.003809
0.040000	0.660000	0.003836
0.040000	0.670000	0.003856
0.040000	0.680000	0.003871
0.040000	0.690000	0.003882
0.040000	0.700000	0.003894
0.040000	0.710000	0.003903
0.040000	0.720000	0.003908
0.040000	0.730000	0.003911
0.040000	0.740000	0.003911
0.040000	0.750000	0.003908
0.040000	0.760000	0.003904
0.040000	0.770000	0.003901
0.040000	0.780000	0.003898
0.040000	0.790000	0.003894
0.040000	0.800000	0.003889
0.040000	0.810000	0.003882
0.040000	0.820000	0.003874
0.040000	0.830000	0.003865
0.040000	0.840000	0.003856
0.040000	0.850000	0.003846
0.040000	0.860000	0.003835
0.040000	0.870000	0.003823
0.040000	0.880000	0.003815
0.040000	0.890000	0.003806
0.040000	0.900000	0.003797
0.040000	0.910000	0.003787
0.040000	0.920000	0.003777
0.040000	0.930000	0.003767
0.040000	0.940000	0.003756
0.040000	0.950000	0.003745
0.040000	0.960000	0.003734
0.040000	0.970000	0.003723
0.040000	0.980000	0.003711
0.040000	0.990000	0.003700
0.040000	1.000000	0.003688
0.050000	0.000000	0.000000
0.050000	0.010000	0.000000
0.050000	0.020000	0.000000
0.050000	0.030000	0.000000
0.050000	0.040000	0.000000
0.050000	0.050000	0.000000
0.050000	0.060000	0.000000
0.050000	0.070000	0.000000
0.050000	0.080000	0.000000
0.050000	0.090000	0.000000
0.050000	0.100000	0.000000
0.050000	0.110000	0.000000
0.050000	0.120000	0.000000
0.050000	0.130000	0.000000
0.050000	0.140000	0.000000
0.050000	0.150000	0.000000
0.050000	0.160000	0.000000
0.050000	0.170000	0.000000
0.050000	0.180000	0.000000
0.050000	0.190000	0.000000
0.050000	0.200000	0.000000
0.050000	0.210000	0.000000
0.050000	0.220000	0.000000
0.050000	0.230000	0.000000
0.050000	0.240000	0.000000
0.050000	0.250000	0.000000
0.050000	0.260000	0.000000
0.050000	0.270000	0.000000
0.050000	0.280000	0.000000
0.050000	0.290000	0.000000
0.050000	0.300000	0.000000
0.050000	0.310000	0.000000
0.050000	0.320000	0.000000
0.050000	0.330000	0.000000
0.050000	0.340000	0.000000
0.050000	0.350000	0.000000
0.050000	0.360000	0.000000
0.050000	0.370000	0.000000
0.050000	0.380000	0.000000
0.050000	0.390000	0.000000
0.050000	0.400000	0.000000
0.050000	0.410000	0.000000
0.050000	0.420000	0.000001
0.050000	0.430000	0.000005
0.050000	0.440000	0.000024
0.050000	0.450000	0.000104
0.050000	0.460000	0.000376
0.050000	0.470000	0.000857
0.050000	0.480000	0.000582
0.050000	0.490000	0.000615
0.050000	0.500000	0.001422
0.050000	0.510000	0.002156
0.050000	0.520000	0.002727
0.050000	0.530000	0.003165
0.050000	0.540000	0.003507
0.050000	0.550000	0.003775
0.050000	0.560000	0.003990
0.050000	0.570000	0.004162
0.050000	0.580000	0.004306
0.050000	0.590000	0.004421
0.050000	0.600000	0.004516
0.050000	0.610000	0.004599
0.050000	0.620000	0.004665
0.050000	0.630000	0.004716
0.050000	0.640000	0.004762
0.050000	0.650000	0.004802
0.050000	0.660000	0.004833
0.050000	0.670000	0.004856
0.050000	0.680000	0.004873
0.050000	0.690000	0.004885
0.050000	0.700000	0.004900
0.050000	0.710000	0.004909
0.050000	0.720000	0.004915
0.050000	0.730000	0.004917
0.050000	0.740000	0.004916
0.050000	0.750000	0.004913
0.050000	0.760000	0.004906
0.050000	0.770000	0.004903
0.050000	0.780000	0.004899
0.050000	0.790000	0.004894
0.050000	0.800000	0.004887
0.050000	0.810000	0.004878
0.050000	0.820000	0.004868
0.050000	0.830000	0.004857
0.050000	0.840000	0.004845
0.050000	0.850000	0.004832
0.050000	0.860000	0.004818
0.050000	0.870000	0.004803
0.050000	0.880000	0.004793
0.050000	0.890000	0.004782
0.050000	0.900000	0.004770
0.050000	0.910000	0.004758
0.050000	0.920000	0.004745
0.050000	0.930000	0.004732
0.050000	0.940000	0.004719
0.050000	0.950000	0.004705
0.050000	0.960000	0.004691
0.050000	0.970000	0.004677
0.050000	0.980000	0.004663
0.050000	0.990000	0.004648
0.050000	1.000000	0.004633
0.060000	0.000000	0.000000
0.060000	0.010000	0.000000
0.060000	0.020000	0.000000
0.060000	0.030000	0.000000
0.060000	0.040000	0.000000
0.060000	0.050000	0.000000
0.060000	0.060000	0.000000
0.060000	0.070000	0.000000
0.060000	0.080000	0.000000
0.060000	0.090000	0.000000
0.060000	0.100000	0.000000
0.060000	0.110000	0.000000
0.060000	0.120000	0.000000
0.060000	0.130000	0.000000
0.060000	0.140000	0.000000
0.060000	0.150000	0.000000
0.060000	0.160000	0.000000
0.060000	0.170000	0.000000
0.060000	0.180000	0.000000
0.060000	0.190000	0.000000
0.060000	0.200000	0.000000
0.060000	0.210000	0.000000
0.060000	0.220000	0.000000
0.060000	0.230000	0.000000
0.060000	0.240000	0.000000
0.060000	0.250000	0.000000
0.060000	0.260000	0.000000
0.060000	0.270000	0.000000
0.060000	0.280000	0.000000
0.060000	0.290000	0.000000
0.060000	0.300000	0.000000
0.060000	0.310000	0.000000
0.060000	0.320000	0.000000
0.060000	0.330000	0.000000
0.060000	0.340000	0.000000
0.060000	0.350000	0.000000
0.060000	0.360000	0.000000
0.060000	0.370000	0.000000
0.060000	0.380000	0.000000
0.060000	0.390000	0.000000
0.060000	0.400000	0.000000
0.060000	0.410000	0.000001
0.060000	0.420000	0.000003
0.060000	0.430000	0.000013
0.060000	0.440000	0.000058
0.060000	0.450000	0.000224
0.060000	0.460000	0.000652
0.060000	0.470000	0.000851
0.060000	0.480000	0.000409
0.060000	0.490000	0.001219
0.060000	0.500000	0.002157
0.060000	0.510000	0.002931
0.060000	0.520000	0.003536
0.060000	0.530000	0.004005
0.060000	0.540000	0.004371
0.060000	0.550000	0.004667
0.060000	0.560000	0.004901
0.060000	0.570000	0.005095
0.060000	0.580000	0.005254
0.060000	0.590000	0.005380
0.060000	0.600000	0.005490
0.060000	0.610000	0.005582
0.060000	0.620000	0.005655
0.060000	0.630000	0.005712
0.060000	0.640000	0.005766
0.060000	0.650000	0.005810
0.060000	0.660000	0.005844
0.060000	0.670000	0.005869
0.060000	0.680000	0.005887
0.060000	0.690000	0.005903
0.060000	0.700000	0.005918
0.060000	0.710000	0.005929
0.060000	0.720000	0.005934
0.060000	0.730000	0.005936
0.060000	0.740000	0.005933
0.060000	0.750000	0.005928
0.060000	0.760000	0.005920
0.060000	0.770000	0.005917
0.060000	0.780000	0.005912
0.060000	0.790000	0.005904
0.060000	0.800000	0.005895
0.060000	0.810000	0.005884
0.060000	0.820000	0.005872
0.060000	0.830000	0.005858
0.060000	0.840000	0.005843
0.060000	0.850000	0.005827
0.060000	0.860000	0.005811
0.060000	0.870000	0.005793
0.060000	0.880000	0.005781
0.060000	0.890000	0.005767
0.060000	0.900000	0.005753
0.060000	0.910000	0.005738
0.060000	0.920000	0.005723
0.060000	0.930000	0.005707
0.060000	0.940000	0.005691
0.060000	0.950000	0.005675
0.060000	0.960000	0.005658
0.060000	0.970000	0.005641
0.060000	0.980000	0.005623
0.060000	0.990000	0.005606
0.060000	1.000000	0.005588
0.070000	0.000000	0.000000
0.070000	0.010000	0.000000
0.070000	0.020000	0.000000
0.070000	0.030000	0.000000
0.070000	0.040000	0.000000
0.070000	0.050000	0.000000
0.070000	0.060000	0.000000
0.070000	0.070000	0.000000
0.070000	0.080000	0.000000
0.070000	0.090000	0.000000
0.070000	0.100000	0.000000
0.070000	0.110000	0.000000
0.070000	0.120000	0.000000
0.070000	0.130000	0.000000
0.070000	0.140000	0.000000
0.070000	0.150000	0.000000
0.070000	0.160000	0.000000
0.070000	0.170000	0.000000
0.070000	0.180000	0.000000
0.070000	0.190000	0.000000
0.070000	0.200000	0.000000
0.070000	0.210000	0.000000
0.070000	0.220000	0.000000
0.070000	0.230000	0.000000
0.070000	0.240000	0.000000
0.070000	0.250000	0.000000
0.070000	0.260000	0.000000
0.070000	0.270000	0.000000
0.070000	0.280000	0.000000
0.070000	0.290000	0.000000
0.070000	0.300000	0.000000
0.070000	0.310000	0.000000
0.070000	0.320000	0.000000
0.070000	0.330000	0.000000
0.070000	0.340000	0.000000
0.070000	0.350000	0.000000
0.070000	0.360000	0.000000
0.070000	0.370000	0.000000
0.070000	0.380000	0.000000
0.070000	0.390000	0.000000
0.070000	0.400000	0.000000
0.070000	0.410000	0.000002
0.070000	0.420000	0.000007
0.070000	0.430000	0.000032
0.070000	0.440000	0.000131
0.070000	0.450000	0.000440
0.070000	0.460000	0.000879
0.070000	0.470000	0.000475
0.070000	0.480000	0.000907
0.070000	0.490000	0.001990
0.070000	0.500000	0.002984
0.070000	0.510000	0.003780
0.070000	0.520000	0.004400
0.070000	0.530000	0.004894
0.070000	0.540000	0.005280
0.070000	0.550000	0.005596
0.070000	0.560000	0.005843
0.070000	0.570000	0.006057
0.070000	0.580000	0.006227
0.070000	0.590000	0.006363
0.070000	0.600000	0.006486
0.070000	0.610000	0.006585
0.070000	0.620000	0.006663
0.070000	0.630000	0.006725
0.070000	0.640000	0.006786
0.070000	0.650000	0.006834
0.070000	0.660000	0.006870
0.070000	0.670000	0.006896
0.070000	0.680000	0.006915
0.070000	0.690000	0.006934
0.070000	0.700000	0.006950
0.070000	0.710000	0.006960
0.070000	0.720000	0.006965
0.070000	0.730000	0.006965
0.070000	0.740000	0.006962
0.070000	0.750000	0.006954
0.070000	0.760000	0.006946
0.070000	0.770000	0.006942
0.070000	0.780000	0.006935
0.070000	0.790000	0.006926
0.070000	0.800000	0.006914
0.070000	0.810000	0.006901
0.070000	0.820000	0.006886
0.070000	0.830000	0.006870
0.070000	0.840000	0.006852
0.070000	0.850000	0.006833
0.070000	0.860000	0.006813
0.070000	0.870000	0.006794
0.070000	0.880000	0.006779
0.070000	0.890000	0.006763
0.070000	0.900000	0.006746
0.070000	0.910000	0.006729
0.070000	0.920000	0.006711
0.070000	0.930000	0.006692
0.070000	0.940000	0.006673
0.070000	0.950000	0.006654
0.070000	0.960000	0.006634
0.070000	0.970000	0.006614
0.070000	0.980000	0.006594
0.070000	0.990000	0.006574
0.070000	1.000000	0.006553
0.080000	0.000000	0.000000
0.080000	0.010000	0.000000
0.080000	0.020000	0.000000
0.080000	0.030000	0.000000
0.080000	0.040000	0.000000
0.080000	0.050000	0.000000
0.080000	0.060000	0.000000
0.080000	0.070000	0.000000
0.080000	0.080000	0.000000
0.080000	0.090000	0.000000
0.080000	0.100000	0.000000
0.080000	0.110000	0.000000
0.080000	0.120000	0.000000
0.080000	0.130000	0.000000
0.080000	0.140000	0.000000
0.080000	0.150000	0.000000
0.080000	0.160000	0.000000
0.080000	0.170000	0.000000
0.080000	0.180000	0.000000
0.080000	0.190000	0.000000
0.080000	0.200000	0.000000
0.080000	0.210000	0.000000
0.080000	0.220000	0.000000
0.080000	0.230000	0.000000
0.080000	0.240000	0.000000
0.080000	0.250000	0.000000
0.080000	0.260000	0.000000
0.080000	0.270000	0.000000
0.080000	0.280000	0.000000
0.080000	0.290000	0.000000
0.080000	0.300000	0.000000
0.080000	0.310000	0.000000
0.080000	0.320000	0.000000
0.080000	0.330000	0.000000
0.080000	0.340000	0.000000
0.080000	0.350000	0.000000
0.080000	0.360000	0.000000
0.080000	0.370000	0.000000
0.080000	0.380000	0.000000
0.080000	0.390000	0.000000
0.080000	0.400000	0.000001
0.080000	0.410000	0.000004
0.080000	0.420000	0.000019
0.080000	0.430000	0.000077
0.080000	0.440000	0.000280
0.080000	0.450000	0.000726
0.080000	0.460000	0.000763
0.080000	0.470000	0.000591
0.080000	0.480000	0.001681
0.080000	0.490000	0.002872
0.080000	0.500000	0.003881
0.080000	0.510000	0.004688
0.080000	0.520000	0.005322
0.080000	0.530000	0.005825
0.080000	0.540000	0.006230
0.080000	0.550000	0.006556
0.080000	0.560000	0.006822
0.080000	0.570000	0.007045
0.080000	0.580000	0.007223
0.080000	0.590000	0.007372
0.080000	0.600000	0.007502
0.080000	0.610000	0.007606
0.080000	0.620000	0.007688
0.080000	0.630000	0.007759
0.080000	0.640000	0.007823
0.080000	0.650000	0.007872
0.080000	0.660000	0.007910
0.080000	0.670000	0.007937
0.080000	0.680000	0.007955
0.080000	0.690000	0.007978
0.080000	0.700000	0.007994
0.080000	0.710000	0.008004
0.080000	0.720000	0.008008
0.080000	0.730000	0.008007
0.080000	0.740000	0.008002
0.080000	0.750000	0.007992
0.080000	0.760000	0.007983
0.080000	0.770000	0.007978
0.080000	0.780000	0.007969
0.080000	0.790000	0.007958
0.080000	0.800000	0.007944
0.080000	0.810000	0.007929
0.080000	0.820000	0.007911
0.080000	0.830000	0.007892
0.080000	0.840000	0.007871
0.080000	0.850000	0.007850
0.080000	0.860000	0.007827
0.080000	0.870000	0.007805
0.080000	0.880000	0.007787
0.080000	0.890000	0.007769
0.080000	0.900000	0.007749
0.080000	0.910000	0.007729
0.080000	0.920000	0.007709
0.080000	0.930000	0.007687
0.080000	0.940000	0.007666
0.080000	0.950000	0.007643
0.080000	0.960000	0.007621
0.080000	0.970000	0.007598
0.080000	0.980000	0.007575
0.080000	0.990000	0.007551
0.080000	1.000000	0.007527
0.090000	0.000000	0.000000
0.090000	0.010000	0.000000
0.090000	0.020000	0.000000
0.090000	0.030000	0.000000
0.090000	0.040000	0.000000
0.090000	0.050000	0.000000
0.090000	0.060000	0.000000
0.090000	0.070000	0.000000
0.090000	0.080000	0.000000
0.090000	0.090000	0.000000
0.090000	0.100000	0.000000
0.090000	0.110000	0.000000
0.090000	0.120000	0.000000
0.090000	0.130000	0.000000
0.090000	0.140000	0.000000
0.090000	0.150000	0.000000
0.090000	0.160000	0.000000
0.090000	0.170000	0.000000
0.090000	0.180000	0.000000
0.090000	0.190000	0.000000
0.090000	0.200000	0.000000
0.090000	0.210000	0.000000
0.090000	0.220000	0.000000
